samdt796-112,Barrasso (R-WY),Cornyn (R-TX),Schumer (D-NY),Udall (D-NM),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Inhofe (R-OK),Vitter (R-LA),Nelson (D-NE),Risch (R-ID),Wicker (R-MS),Coburn (R-OK),Murkowski (R-AK),Sessions (R-AL),Coons (D-DE),Harkin (D-IA),McConnell (R-KY),Toomey (R-PA),Hutchison (R-TX),Boxer (D-CA),Moran (R-KS),Lieberman (ID-CT),Nelson (D-FL),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Bingaman (D-NM),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Casey (D-PA),Blunt (R-MO),Enzi (R-WY),Landrieu (D-LA),Thune (R-SD),Rubio (R-FL),McCain (R-AZ),Feinstein (D-CA),Isakson (R-GA),Manchin (D-WV),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Burr (R-NC),Bennet (D-CO),Boozman (R-AR),Hoeven (R-ND),Johnson (R-WI),Warner (D-VA),Portman (R-OH),Carper (D-DE),Lugar (R-IN),Shelby (R-AL),Brown (D-OH),Collins (R-ME),Grassley (R-IA),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),Cardin (D-MD),,,,,,,,,,,,,,,,,,,,,,,,,,,
hr1-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Ensign (R-NV),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Cochran (R-MS),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt917-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Snowe (R-ME),Kyl (R-AZ),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Collins (R-ME),Rubio (R-FL),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hr2887-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Bingaman (D-NM),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Udall (D-NM),Manchin (D-WV),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Boozman (R-AR),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),,,,,,,,
hconres94-112,Barrasso (R-WY),Cornyn (R-TX),Vitter (R-LA),Ayotte (R-NH),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Nelson (D-NE),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),Sessions (R-AL),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sres116-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Moran (R-KS),Lieberman (ID-CT),Coats (R-IN),Bingaman (D-NM),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Whitehouse (D-RI),Murkowski (R-AK),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Toomey (R-PA),Cardin (D-MD),,,,,,,,,,,
samdt1456-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Snowe (R-ME),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Hagan (D-NC),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Toomey (R-PA),Cardin (D-MD),
samdt625-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hr1540-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Boxer (D-CA),Lieberman (ID-CT),Coats (R-IN),Bingaman (D-NM),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Baucus (D-MT),Lautenberg (D-NJ),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Udall (D-NM),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Whitehouse (D-RI),Murkowski (R-AK),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Boozman (R-AR),Nelson (D-FL),Webb (D-VA),Nelson (D-NE),Menendez (D-NJ),Kohl (D-WI),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Wicker (R-MS),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Begich (D-AK),Johnson (D-SD),Toomey (R-PA),,,,,,,,,,,,,,
samdt390-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Tester (D-MT),Nelson (D-NE),Risch (R-ID),Coburn (R-OK),Toomey (R-PA),Vitter (R-LA),Sessions (R-AL),Pryor (D-AR),McConnell (R-KY),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Hoeven (R-ND),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Snowe (R-ME),Kyl (R-AZ),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Manchin (D-WV),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hr674-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Mikulski (D-MD),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Isakson (R-GA),Akaka (D-HI),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Heller (R-NV),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Merkley (D-OR),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),,,,,
samdt792-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Graham (R-SC),Lugar (R-IN),McCain (R-AZ),Inhofe (R-OK),Tester (D-MT),Nelson (D-NE),Risch (R-ID),Kohl (D-WI),McConnell (R-KY),Coburn (R-OK),Murkowski (R-AK),Vitter (R-LA),Sessions (R-AL),Baucus (D-MT),Toomey (R-PA),Hutchison (R-TX),Moran (R-KS),Lieberman (ID-CT),Nelson (D-FL),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Cochran (R-MS),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Casey (D-PA),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Isakson (R-GA),Manchin (D-WV),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Begich (D-AK),Burr (R-NC),Grassley (R-IA),Boozman (R-AR),Hoeven (R-ND),Johnson (R-WI),Warner (D-VA),Portman (R-OH),Shelby (R-AL),Brown (D-OH),Rubio (R-FL),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt121-112,Hutchison (R-TX),Alexander (R-TN),Klobuchar (D-MN),Graham (R-SC),Lugar (R-IN),Reid (D-NV),Leahy (D-VT),Conrad (D-ND),Coons (D-DE),Harkin (D-IA),Boxer (D-CA),Moran (R-KS),Murkowski (R-AK),Coats (R-IN),Paul (R-KY),Bingaman (D-NM),Lee (R-UT),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Feinstein (D-CA),Bennet (D-CO),McCain (R-AZ),Reed (D-RI),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),McConnell (R-KY),Barrasso (R-WY),Vitter (R-LA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Inhofe (R-OK),Sessions (R-AL),Coburn (R-OK),Baucus (D-MT),Wicker (R-MS),Franken (D-MN),Kirk (R-IL),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Manchin (D-WV),Levin (D-MI),Merkley (D-OR),Schumer (D-NY),Ayotte (R-NH),Brown (R-MA),Blumenthal (D-CT),Risch (R-ID),Whitehouse (D-RI),Lieberman (ID-CT),Pryor (D-AR),Stabenow (D-MI),Hoeven (R-ND),Blunt (R-MO),Landrieu (D-LA),Inouye (D-HI),Isakson (R-GA),Grassley (R-IA),Portman (R-OH),Carper (D-DE),Brown (D-OH),Johanns (R-NE),Shaheen (D-NH),Cornyn (R-TX),Udall (D-NM),Nelson (D-FL),Webb (D-VA),Ensign (R-NV),Sanders (I-VT),Nelson (D-NE),Durbin (D-IL),Menendez (D-NJ),Kohl (D-WI),DeMint (R-SC),Tester (D-MT),Cochran (R-MS),Warner (D-VA),Hatch (R-UT),Lautenberg (D-NJ),Thune (R-SD),Snowe (R-ME),Hagan (D-NC),Toomey (R-PA),Udall (D-CO),Wyden (D-OR),Begich (D-AK),Johnson (D-SD),Kyl (R-AZ),Cardin (D-MD),,,
samdt411-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Graham (R-SC),Blumenthal (D-CT),McCain (R-AZ),Inhofe (R-OK),Vitter (R-LA),Webb (D-VA),Sessions (R-AL),Risch (R-ID),Coburn (R-OK),Murkowski (R-AK),Toomey (R-PA),Hutchison (R-TX),Lieberman (ID-CT),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Enzi (R-WY),Wicker (R-MS),Isakson (R-GA),Snowe (R-ME),McConnell (R-KY),Rockefeller (D-WV),Burr (R-NC),Boozman (R-AR),Johnson (R-WI),Portman (R-OH),Shelby (R-AL),Manchin (D-WV),Collins (R-ME),Rubio (R-FL),Chambliss (R-GA),Kyl (R-AZ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hr2608-112,Barrasso (R-WY),Schumer (D-NY),Udall (D-NM),Alexander (R-TN),Brown (R-MA),Nelson (D-FL),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Lugar (R-IN),Reid (D-NV),Sanders (I-VT),Webb (D-VA),Nelson (D-NE),Kohl (D-WI),Wicker (R-MS),Leahy (D-VT),Conrad (D-ND),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Whitehouse (D-RI),Lieberman (ID-CT),Lautenberg (D-NJ),Coats (R-IN),Sessions (R-AL),Tester (D-MT),Thune (R-SD),Cochran (R-MS),Bingaman (D-NM),Snowe (R-ME),Warner (D-VA),Cantwell (D-WA),Corker (R-TN),Casey (D-PA),Enzi (R-WY),Landrieu (D-LA),Inouye (D-HI),Vitter (R-LA),Durbin (D-IL),Franken (D-MN),Feinstein (D-CA),Isakson (R-GA),Manchin (D-WV),Merkley (D-OR),Hagan (D-NC),McConnell (R-KY),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Pryor (D-AR),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Bennet (D-CO),Boozman (R-AR),Hoeven (R-ND),McCain (R-AZ),Portman (R-OH),Carper (D-DE),Shelby (R-AL),Reed (D-RI),Brown (D-OH),Collins (R-ME),Grassley (R-IA),Johnson (D-SD),Kyl (R-AZ),Johanns (R-NE),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,
samdt284-112,Schumer (D-NY),Blumenthal (D-CT),Kerry (D-MA),Gillibrand (D-NY),Murray (D-WA),Reid (D-NV),Sanders (I-VT),Whitehouse (D-RI),Leahy (D-VT),Durbin (D-IL),Rockefeller (D-WV),Coons (D-DE),Harkin (D-IA),Baucus (D-MT),Menendez (D-NJ),Boxer (D-CA),Kohl (D-WI),Bingaman (D-NM),Cantwell (D-WA),Casey (D-PA),Lautenberg (D-NJ),Inouye (D-HI),Conrad (D-ND),Franken (D-MN),Feinstein (D-CA),Merkley (D-OR),Udall (D-CO),Mikulski (D-MD),Levin (D-MI),Akaka (D-HI),Wyden (D-OR),Begich (D-AK),Stabenow (D-MI),Bennet (D-CO),Udall (D-NM),Carper (D-DE),Reed (D-RI),Brown (D-OH),Johnson (D-SD),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt595-112,Coburn (R-OK),Sessions (R-AL),Vitter (R-LA),Pryor (D-AR),McCaskill (D-MO),Boxer (D-CA),Johnson (R-WI),Murray (D-WA),DeMint (R-SC),Udall (D-CO),Cantwell (D-WA),Lee (R-UT),Hatch (R-UT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt769-112,Udall (D-NM),Vitter (R-LA),Nelson (D-FL),McCaskill (D-MO),Klobuchar (D-MN),Blumenthal (D-CT),Sanders (I-VT),Nelson (D-NE),Whitehouse (D-RI),Coburn (R-OK),Leahy (D-VT),Conrad (D-ND),Sessions (R-AL),Pryor (D-AR),Stabenow (D-MI),Boxer (D-CA),Murkowski (R-AK),Kohl (D-WI),DeMint (R-SC),Paul (R-KY),Heller (R-NV),Bingaman (D-NM),Lee (R-UT),Tester (D-MT),Corker (R-TN),Casey (D-PA),Thune (R-SD),Franken (D-MN),Feinstein (D-CA),Merkley (D-OR),Rockefeller (D-WV),Levin (D-MI),Wyden (D-OR),Begich (D-AK),Grassley (R-IA),Boozman (R-AR),McCain (R-AZ),Shelby (R-AL),Reed (D-RI),Brown (D-OH),Collins (R-ME),Johnson (D-SD),Snowe (R-ME),Cardin (D-MD),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt613-112,Barrasso (R-WY),Coburn (R-OK),Sessions (R-AL),Vitter (R-LA),Burr (R-NC),Wicker (R-MS),Grassley (R-IA),Toomey (R-PA),Hutchison (R-TX),Johnson (R-WI),Moran (R-KS),Thune (R-SD),Shelby (R-AL),DeMint (R-SC),Paul (R-KY),Roberts (R-KS),Inhofe (R-OK),Nelson (D-NE),Lee (R-UT),Enzi (R-WY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samdt273-112,Barrasso (R-WY),Cornyn (R-TX),Alexander (R-TN),Ayotte (R-NH),Brown (R-MA),Crapo (R-ID),Roberts (R-KS),McCaskill (D-MO),Klobuchar (D-MN),Graham (R-SC),Blumenthal (D-CT),Kerry (D-MA),Inhofe (R-OK),Ensign (R-NV),Tester (D-MT),Nelson (D-NE),Risch (R-ID),Kohl (D-WI),McConnell (R-KY),Coburn (R-OK),Toomey (R-PA),Vitter (R-LA),Sessions (R-AL),Baucus (D-MT),Hutchison (R-TX),Moran (R-KS),Murkowski (R-AK),Nelson (D-FL),Coats (R-IN),DeMint (R-SC),Paul (R-KY),Lee (R-UT),Hatch (R-UT),Corker (R-TN),Casey (D-PA),Blunt (R-MO),Enzi (R-WY),Wicker (R-MS),Thune (R-SD),Rubio (R-FL),McCain (R-AZ),Isakson (R-GA),Snowe (R-ME),Hagan (D-NC),Kyl (R-AZ),Udall (D-CO),Begich (D-AK),Burr (R-NC),Bennet (D-CO),Boozman (R-AR),Hoeven (R-ND),Johnson (R-WI),Warner (D-VA),Portman (R-OH),Carper (D-DE),Lugar (R-IN),Shelby (R-AL),Manchin (D-WV),Collins (R-ME),Grassley (R-IA),Chambliss (R-GA),Kirk (R-IL),Johanns (R-NE),Shaheen (D-NH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
